SMILES,SMILES_state,NLL
C=CCn1c(=O)n(CN(C)S(=O)(=O)c2cc(C)ccc2OC)c2ccccc21,1,40.44
CCCCCCCc1ccc(NCc2ccc(C(=O)O)cc2)cc1,1,23.97
CCCCNC(=O)COC(=O)c1ccc(=NCCc2ccccc2)[nH]c1,1,27.25
Cc1nc(CSc2nc(=Nc3ccc(F)cc3)c3c([nH]2)OC(=N)C(C#N)C3c2ccccc2)cs1,1,33.09
S=C(NCc1ccc(Cl)cc1)Nc1cccnc1,1,18.46
CCCSc1cc(=O)c2cc(OC)ccc2o1,1,24.23
CC(=O)NCCc1cc(CCCc2ccccc2Br)c[n+]2c1[S+]([O-])CCC2,1,42.76
CC1(C)CSC(c2ccco2)N1,1,25.66
O=C1CC(c2cccnc2)Oc2ccc(F)cc21,1,23.12
c1cc2c3c(c1)ccc1ccc4cccc-2c4c13,1,22.88
COc1ccc(C2=NCCN2c2ccccc2)cc1OC,1,21.11
C#CCn1c(=Nc2cccc3[nH]ncc23)ncc2c(N3OC4CCCC3C4)nc(N3CCNCC3)nc21,1,52.86
OCCCCCCOc1ccccn1,1,22.3
Clc1cc(Cl)cc(C2CC3CCC2N3)c1,1,21.2
Cn1c(N2CCOC(c3ccc(C4=CCCCC4)cc3)C2)nc(-c2ccncc2F)cc1=O,1,21.72
Cc1cc(-c2cc(N3CCOCC3C)nc(N3CCC(F)C3)n2)on1,1,27.62
CC=Cc1nccc2c3ccccc3n(CCN)c12,1,26.36
CCCc1nc(CN(C)CC2CCCN(Cc3ccco3)C2)cn1C,1,31.86
COc1ccc(OCC(=O)NNC(=O)c2ccccc2-n2ccnc2)cc1,1,24.16
CN1CCc2cc(Cl)c(O)cc2C1CCc1ccc(O)cc1,1,24.55
CC(C)(C)c1nc(-c2ccc(Cl)cc2)c(N)s1,1,21.81
CCN1CCN(c2oc3c(c2S(=O)(=O)c2ccccc2)CCN(Cc2ccccc2)C3=O)CC1,1,28.84
CC1CN(C)CCN1c1ccc2[nH]nc(S(=O)(=O)c3cccc(F)c3)c2c1,1,29.61
CCC(C)CC1C(=O)C(=O)C=C1OC(=O)c1ccccc1,1,32.85
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC12CC3CC(CC(C3)C1)C2)C1CCCCC1,1,36.55
COC1Oc2ccccc2C2C(CO)N(Cc3ccccc3Cl)C12,1,28.18
CN(C)CCCCCCNC1=NC2C=CC=CC2N1,1,27.63
Oc1ccc(CNCc2ccccn2)cc1,1,20.69
CC1CCN(c2nc(=O)c3ccc(=NCCCc4ccccc4)[nH]c3[nH]2)CC1,1,32.76
CC(C)(C)C(O)c1cc(C#CC#Cc2ccc(C#N)cc2)co1,1,35.85
Cc1nc(-c2cccc(Br)c2)c(C(=O)NCc2nccs2)o1,1,33.11
Cc1ccc(NC(=O)NC(C)c2ccc(C#N)c(C)n2)cc1Cl,1,34.96
O=C(c1cccs1)N1CCN(c2cccc(Cl)c2)CC1,1,19.58
O=C1NC(=C2CCc3c2[nH]c2ccccc32)c2[nH]c3ccc(Cl)cc3c21,1,35.75
CC(=O)NC1(c2ccccc2)CCN(CCCc2ccsc2)CC1,1,29.56
CC(=O)c1cc(OC(=O)Nc2ccccc2)cc2c1CC1C3C=C(CCO)CC21CCN3Cc1ccccc1,1,43.51
CCOC(=O)N(OCC)c1nc(OCc2ccccc2)nc(SCc2ccc(C(C)(C)C)cc2)n1,1,35.67
O=C(c1ccc(O)cc1O)N1CCCCc2ccccc21,1,19.44
COC(=O)OC12CCC3C4=CCC(=O)CC4CCC3(C)C(CC1)C2(C)C(=O)O,1,46.11
CC(C)(C)CCC(=O)N=C(NC#N)Nc1ccccc1,1,26.02
CS(=O)(=O)N1CCOC(CN2CCc3sccc3C2)(c2ccccc2)C1,1,34.21
O=C1CCc2c(cccc2OCCN2CCN(Cc3ccccc3)CC2)N1,1,23.32
COc1ccccc1N(CC(=O)NCc1ccccc1)S(=O)(=O)c1ccccc1,1,20.92
O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCN1CCCCC1)C(=O)N(CCN1CCC(O)CC1)C3=O,1,29.41
CCOc1ccc(C=NNC(=O)c2s[n+](C)c3ccccc23)c(O)c1,1,35.05
CN1CCN(c2cc(Oc3ccc4c(c3)NC(=O)CC4)ccn2)CC1,1,28.68
COC(=O)c1c(-c2ccccc2)c2ccccc2c(=S)n1C,1,26.37
Cc1ccccc1CNCc1ccc(C(=O)O)cc1,1,21.2
COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,1,20.66
CCOC(=O)N1CCN(C(=O)c2cc3cc(S(=O)(=O)N4CCCCC4)ccc3oc2=N)CC1,1,30.85
COC(=O)c1ccc2ncc3c(=O)n(-c4cc(C)cc(C)c4)c(=O)[nH]c3c2c1,1,32.56
COc1ccc2nc(C)cc(N(C)CCc3ccc(OC)c(C(N)=O)n3)c2c1,1,40.78
COc1cc(OC)c2c(=O)c3cc(OCC(=O)NCC4CCCCO4)ccc3oc2c1CC=C(C)C,1,36.83
Cc1cn(S(C)(=O)=O)c2ccc(C(=O)N3CCN(CCO)CC3)cc12,1,31.17
Cc1cnn(CC(O)COc2ccccc2-c2ccc([N+](=O)[O-])cc2)c1,1,34.67
c1ccc2c(c1)CCNC2c1ccc2c(c1)OCO2,1,20.32
CCOC(=O)c1ccc(NC(=O)N=c2ccc(C(N)=O)c[nH]2)cc1,1,27.42
O=C(C=Cc1ccc(Br)o1)c1ccc(-n2cccc2)cc1,1,21.5
Nc1ccc2ccc(=NC(=S)NCCN3CCCCC3)[nH]c2c1,1,28.4
CCOC(=O)CC(NC(=O)c1ccc(NC(=O)C(CC)CC)c(OCC(C)C)c1)C(=O)OCC,1,32.95
CCOc1c(OC)cccc1C(O)CNC,1,24.56
CC(N=c1[nH]c(N2CCN(C)CC2)cc(=NC2CC2)[nH]1)c1ccc(Cl)c(NC(=O)c2ccc(NS(C)(=O)=O)cc2)c1,1,46.42
CC(C)CC(N=c1[nH]c(N2CCc3ccccc3C2)nc(=NCCc2ccc(S(N)(=O)=O)cc2)[nH]1)C(=O)NCCOc1ccccc1,1,35.25
O=[N+]([O-])c1ccc2nc(-c3ccoc3)n(CC3COc4ccccc4O3)c2c1,1,32.33
CCSc1ccc(-c2ccc(-c3nc4ccc(C)cn4c3NC3CCCCC3)s2)c2oc3ccccc3c12,1,41.87
CCCC1CN(Cc2ccc(-c3ccc(F)c(Cl)c3)cc2)CC1N(C)C,1,26.74
COc1cccc2cc(CN3C(=O)C(=NOCCS(C)(=O)=O)c4ccccc43)n(CCCC(F)(F)F)c12,1,38.72
COc1cc(C(=O)N2CCCC2)c(F)cc1N=c1nc(OC)c(C2CC2)c[nH]1,1,25.32
O=C(Cc1ccccc1)Nc1ccc2[nH]c(=NC(=O)c3ccnc(N4CCOCC4)c3)sc2c1,1,31.84
Cc1nc(-c2ccccc2)n(-c2nc(N3CCOCC3)[nH]c(=NC3CCCC3)n2)n1,1,28.88
CC(O)(CSc1cccs1)C(=O)Nc1ccc2c(c1)CCC2,1,28.3
COC(=O)c1sc2ccccc2c1NC(=O)Nc1ccccc1C,1,26.15
CNC(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccc(OS(=O)(=O)c3cccc(OC)c3)nc2)c1,1,35.54
CCCCOC(=O)C(N)=Cc1cccc[n+]1COC(=O)C1CSC2C(C(C)O)C(=O)N12,1,49.01
O=C1c2nc(-c3ccccc3)nc(Cl)c2CN1CCN1CCOc2ccccc2C1,1,36.23
O=C(O)c1ccc(-n2c(C(=O)O)nc3cnc4ccc(Cl)cc4c32)cc1,1,33.13
C=CCCCCCCCCC=CCCC(=O)Nc1cccc2ccccc12,1,31.51
COc1cc(N(CC2CC2)c2ccc3ncc(-c4cccn5cccc45)nc3c2)cc(OC)c1OC,1,32.91
O=C(NCc1cccc(F)c1)c1cc(-c2cccs2)nc2c(Cl)cc(Cl)cc12,1,31.02
O=CC=Cc1ccc2c(c1)OC(CO)C(c1cc(O)c(O)c(O)c1)O2,1,21.7
Cc1nc(-c2ccccc2)c2c3c(sc2n1)CC(C)CC3,1,20.71
CNC(=O)Nc1ccc(OCCCNCC(O)c2cccc(Cl)c2)cc1,1,32.17
CCOC(=O)COCC(=O)N1CCN(c2nc3ccc(Br)cc3s2)CC1,1,29.75
O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2OC(F)F)C1,1,23.92
O=C(C=C1CCCc2ccccc21)C(F)(F)F,1,23.0
N=C(N)c1ccc(C(=O)NCCC(=O)NC(Cc2ccccc2)C(=O)O)cc1,1,25.3
CC(c1ccc(Cl)cc1)c1nc(-c2ccccc2)nc(=NCO)[nH]1,1,38.35
Cn1c(-c2ccc(C(F)(F)F)cc2)ccc1-c1ccccc1C(F)(F)F,1,22.85
Clc1ccc2c(c1)cc(Br)n2CCCCCNCCCc1ccccc1,1,37.66
COc1ccc2oc(-c3ccccc3)cc(=O)c2c1OCc1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,1,26.81
O=C1Nc2ccccc2C1=Cc1ccc(C(=O)O)cc1,1,18.79
NC(=O)C1CN(C(=O)NCc2nc3ccccc3s2)c2ccccc2O1,1,29.34
Nc1cccc(-n2cc(-c3ccncc3)c(-c3ccccc3)n2)c1,1,22.95
Cn1c(=O)c2c(C(F)(F)F)cc(-c3ccccc3N)nc2n(C)c1=O,1,26.71
Cn1c(Oc2ccccc2)nc2c1c(=O)n(CCCCn1ccnc1)c(=O)n2C,1,27.32
O=c1oc2ccc(CCO)cc2cc1-c1cccc(C(F)(F)F)c1,1,30.09
Cc1nc2ccccc2n(CC(=O)Nc2ccc(Cl)cc2F)c1=O,1,24.28
Cc1cccc(C(=O)NCC2CN(c3ncccn3)CCO2)n1,1,26.07
COc1ccc(-c2csc(=NN=C(C)c3ccc(NC(=O)C(=O)O)cc3)n2-c2ccccc2)cc1,1,31.6
CC(N)=NCCCN(N)C(N)=NC(=N)N,1,28.77
O=C(O)c1nc2c(=NC(CN3CCCCC3)c3ccc(Cl)c(Cl)c3)[nH]c3ccccc3n2n1,1,39.59
COc1cccc2c1[nH]c(=Nc1ccc(C(=O)N3CCN(C(=O)c4ccco4)CC3)cc1)c1nncn12,1,29.82
Cc1cnc(=NS(=O)(=O)c2cc(Br)ccc2Br)[nH]c1,1,26.26
O=C(Cc1ccccc1)Nc1cc(=S)oc2cc3c(cc12)OCO3,1,33.06
Cn1cc(C(=O)Nc2cccnc2)c2ccccc2c1=O,1,22.94
CN(C)CCCNc1c2cccnc2c(-c2ccccc2Cl)c2nn(CCCN=[N+]=[N-])c(O)c12,1,46.25
O=c1oc2ccccc2c2c1cnn2-c1ccc(Cl)cc1,1,20.95
CC(=O)N1CCN(c2ccc(S(C)(=O)=O)cc2F)CC1,1,24.3
O=C1CSc2ccccc2N1Cc1nc(-c2ccc3c(c2)CCO3)cs1,1,29.72
COCc1ccc(C(N)=O)c2[nH]c3ccccc3c12,1,27.47
COc1ccc(OC)c(CCN(Cc2cc3cc4c(cc3[nH]c2=O)OCO4)C(=O)c2ccccn2)c1,1,30.86
O=[N+]([O-])c1ccc(S(=O)(=O)NCCCO)c2nc3ccccc3cc12,1,30.18
Cc1cccc(C(C)NC(=O)c2ccc(NC(=O)N3Cc4ccc(F)cc4C3)cc2)c1,1,26.83
CN1CCN(CCCNC(O)c2cc(O)n(C3CC3)c2)CC1,1,22.53
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCc2ccccc2C1,1,30.35
N#Cc1cccc(-c2cnc3ccc(N4CCC(N5CCCCC5)CC4)nc3n2)c1,1,24.16
CN1C(=O)C(C(C)(C)C)CC2Sc3ccc(F)cc3C21,1,29.0
CCCCCC=CCC=CCC1OC1CC,1,23.51
C=CCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1,28.66
CCOc1ccc(Cl)cc1CNC(=O)c1ccc2ccc(N3CCN(CC)CC3)n2c1,1,34.6
COc1cccc(NC2c3ccccc3C(=O)N2c2ccc(C)cn2)c1,1,24.45
CC(C)(C)c1cc(C(=O)Cc2cccnc2)cc(C(C)(C)C)c1O,1,21.35
CC(=O)ON1C(=S)N=C(Nc2ccccc2)C12C(Cl)=C(Cl)C2Cl,1,35.71
O=C(NN=Cc1ccc(F)cc1)c1ccc(F)cc1,1,19.48
C#CC=CC(=O)NCCCCOc1ccc2[nH]cc(CCN)c2c1,1,34.23
CC(C(=O)Nc1cc(C(F)(F)F)ccc1Cl)c1ccc2oc(-c3cccc(CNC(=O)N(CCCl)N=O)c3)nc2c1,1,46.42
CNCCC1CNCCN1c1ccc(OC)cc1,1,26.65
CC1c2ccccc2-c2cc3ccoc3cc21,1,31.67
COc1cc(C(=O)N2CCN(Cc3cccnc3C)CC2)c(S(N)(=O)=O)cc1OC,1,38.53
CC1CN(c2cccnn2)CCN1C(=O)Nc1ccccc1,1,24.74
Cc1ccc(CNC(=O)COC(=O)c2oc3ccccc3c2C)cc1,1,23.6
CCN(C(=O)CCCCCNC(=O)Cc1cn(C)c2ccccc12)C1CCCc2cccnc21,1,36.54
COC(=O)NC(CC(=O)O)Cc1ccccc1,1,25.73
COc1ccc(-c2csc(=NN=C(c3ccccc3)C(C)C)[nH]2)cc1,1,23.21
NC(CC(=O)O)CC(C(=O)O)C(=O)N=C(CCC(O)OC1CCC1)C(=O)O,1,45.16
COc1ccc(N2CC(NC(=O)Nc3cccc(OC)c3)CC2=O)cc1,1,24.47
O=C(N=C(Cc1cc[nH]c1O)C(O)c1nc2ccccc2s1)C(CC(O)CN1CCCC1COc1ccccc1)CC(O)N1CCOCC1,1,55.79
C=CC=CN(C(N)=O)c1ccc(Cl)cc1,1,29.18
Cc1cccc(=O)n1CCCNS(=O)(=O)c1ccc(F)cc1,1,25.54
COc1cc(N=c2nc(-c3ccc(N(C)C)cc3)cc[nH]2)cc(OC)c1OC,1,21.43
CN(C)CCCN(C(=O)COc1ccccc1Cl)c1nc2ccc(F)cc2s1,1,24.41
O=C(CSc1nc2ccccc2[nH]1)N=c1[nH]c2c(s1)CCCC2,1,22.51
COCC1CCCN1C(=O)c1ccc(C#Cc2ccc(=N)[nH]c2C)c(C)c1,1,29.04
O=C(NC1CCc2oc(CCCO)cc2C1)C(F)(F)F,1,31.5
O=C1c2cc(Cl)ccc2CC1Cc1ccccc1CCOC1(c2ccccc2)CCCCC1,1,43.2
COc1cccc(-c2ccc(CC(NC(=O)C3CCCN3C(=O)C(NC(=O)C(CC(C)C)NC(C)=O)C(C)C)C(=O)O)cc2)c1,1,33.04
CCC(CC)N=c1c(C(=O)NCC(F)C(C)(C)O)c[nH]c2cc[nH]c12,1,26.03
CCOc1ccc(-c2nn(Cc3ccccc3)c(=O)n2Cc2cc(F)ccc2OC)cc1OC,1,37.93
Cc1c(-c2ccc([N+](=O)[O-])cc2)c(=O)oc2cc(N)ccc12,1,27.75
COc1ccc(-c2nc(C#CCOc3ccccc3F)[nH]c2-c2ccc(C)cc2)cc1,1,30.6
CCCCCc1cc[n+](CCCCCCc2cc(CCCCC[n+]3ccc(C)c(C)c3)c(CCCCC[n+]3cccc(C)c3)cc2CCCCC[n+]2ccc3ccccc3c2)cc1,1,31.49
COc1ccc(-c2[nH]c(=NC(=O)CCC(=O)O)sc2C)cc1,1,21.9
CN1N=C(c2ccccc2O)CC1c1cccs1,1,22.57
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C(Cc2ccc(C(=O)O)cc2F)NC(=O)Cc2ccc(Cl)cc2)cc1,1,37.27
c1ccc2c(CCNC3=NCCN3CCN3CCOCC3)c[nH]c2c1,1,29.84
CC1(c2cc(NC(=O)c3cc(Cl)ccn3)ccc2F)CC(C(F)(F)F)OC(=N)N1,1,22.49
CC(=O)N=C1C(=O)NC2C(=O)OCC12,1,24.45
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=NC(=O)C(C)(C)C,1,25.01
CCc1cc2c(cc1-c1cc(C(F)(F)F)c3c(cnn3C)c1)OCC2CC(=O)O,1,38.91
CCc1noc(-c2nnc3n2CC(CNCc2cccc(C)n2)OC3)n1,1,33.87
Cc1cc(C)c(S(=O)(=O)NCCCN2CCOCC2)c(C)c1,1,19.9
O=C(N=c1[nH]nc2n1CCS2)c1ccccc1F,1,19.57
COc1ccc2sc(=NC(=O)CN3CCCC3Cn3cncn3)[nH]c2c1,1,27.58
O=C(N=c1[nH]c(-c2ccccc2)cs1)c1cc2ccccc2oc1=O,1,20.58
CN(c1ccccc1C(=O)N=c1cc(C(=O)NN)[nH]n1-c1ccccc1)S(C)(=O)=O,1,30.3
O=c1[nH]cnc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1,23.78
COc1ccccc1-c1nc(=Nc2ncccc2C(=O)Nc2ccccc2)c2ccccc2[nH]1,1,32.32
Cc1[nH]c(-n2c(-c3ccccc3)csc2=NC(=O)COc2ccc(Cl)cc2)nc(=O)c1C,1,29.67
CC(=NN=c1[nH]c(-c2ccc(Cl)cc2)cs1)c1ccccn1,1,17.57
CCC1(C(=O)O)CCN(c2nc(=N)[nH]c3c2CCN(c2c(C#N)cc(C(=O)OC)cc2C(F)(F)F)CC3)C1,1,44.82
CN1NC2CC1CN(c1ccccc1)c1ccccc12,1,29.51
CCOC(=O)C(N)(NC(=O)c1ccc(OC)cc1)Nc1ccccc1,1,31.27
O=C(CSc1nc2cc(Cl)ccc2s1)Nc1ccc(F)cc1,1,22.17
CCN(Cc1ccc(CN(C)C)o1)S(=O)(=O)c1ccc(Br)cc1,1,25.66
CCC(=NN=c1nc(C)cc(C)[nH]1)c1ccc(Br)cc1,1,21.97
O=C(COc1ccccc1)Nc1ccc2c(c1)CC1CCC3CCCC(C2)N31,1,31.35
CCn1cc(-c2cc(-c3cccc(C)c3)nc(-c3ccccc3Cl)c2)c(-c2ccccc2)n1,1,33.36
N=c1[nH]c2c(oc3cc(Cl)ccc32)c(=O)n1Cc1ccccc1,1,25.12
O=C(O)Cc1ccc(COc2cccc(-c3ccc(Cl)cc3)c2)cc1,1,26.05
CC(C)Oc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)ccc1NC(=O)c1ccc(=O)[nH]c1,1,30.84
CC1(C)C(NC(=O)c2ccccn2)C(C)(C)C1Oc1ccc(C#N)c(Cl)c1,1,20.66
CC(=O)NN(C(=O)c1cccnc1)C(C)(C)C,1,26.63
O=S(=O)(Cc1ccccc1)c1c[nH]c(CCc2ccccc2)c1,1,27.97
CCOC(=O)Cn1c(O)c(O)c(C(=O)c2ccc(Cl)cc2)c1-c1ccc(OCC)c(C)c1,1,33.94
CCOC(=O)C1CCCN(CCCNC(=O)c2oc3ccc(Br)cc3c2C)C1,1,28.65
N#CC(=Cc1ccccc1OCC(=O)O)C(=O)Nc1ccccc1,1,24.33
COCCCOc1cc(CC(CC(N)C(=O)CC(C)C(=O)NCc2cccc(Br)c2)C(C)C)ccc1OC,1,30.21
CCCCOc1ccc2c(=NS(=O)(=O)c3cn(C)cn3)[nH]n(Cc3ccc(Cl)cc3)c2c1,1,31.53
CCOc1ccc2c(CCn3cnc4c3N=CNCC4O)ccc(-c3ccc(OC)cc3)c2n1,1,34.3
C=CCSc1nc(=Nc2ccc(OC)cc2)[nH][nH]1,1,21.85
O=S(=O)(c1ccccc1)N(CCCCc1ccccc1)c1ccccn1,1,26.21
O=S(=O)(c1ccc2[nH]c(O)cc2c1)N1CCCCC1,1,20.45
CC(=O)N1CCC(c2nccnc2OC2CCCC(N=c3[nH]c4ccccc4s3)C2)CC1,1,28.85
CC(=O)N1CC(=O)Nc2ccc(Cl)cc2C1c1ccccc1,1,19.16
S=C(NCc1ccco1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,20.82
O=C(O)c1csc(-n2cnc3ccccc32)n1,1,20.48
CN(C)c1ccc(C=C2SC(=Nc3ccccc3)N(C(C#N)c3ccccc3)C2=O)cc1,1,25.82
CCC(=O)N1CC(Nc2ccccc2)CC1C(=O)N(CCc1ccccc1)Cc1ccccc1,1,33.64
COc1ccc2c(c1)C(=O)N(CCCCN1CCN(c3ccc(Cl)cc3)CC1)C2=O,1,25.21
O=C(O)Cc1csc(-c2ccsc2)c1,1,27.03
COC1C(=O)OC23C1C(O)N(CCOc1ccc(C4Cc5c(C)cc(O)c(O)c5OC4=O)cc1)CC2(O)C(=O)C(C(N)=O)C(=O)C3N(C)C,1,66.95
COc1ccc(N=c2[nH]cc(CN(C)Cc3ccco3)[nH]2)c(C)c1,1,31.34
O=C(C=Cc1ccc(C(=O)Nc2ccccc2)cc1)C=Cc1ccc(-c2ccccc2)cc1,1,29.03
NC(=O)c1ccc(-n2ncc3c(C(F)(F)F)cc(-c4ccc(N5CCNCC5)cc4)nc32)cc1,1,31.72
Cn1nccc1-c1cc(F)cc(Nc2cc(=NC3CC3)c(Cl)c[nH]2)c1,1,33.12
Cn1c(-c2cc(-c3ccccc3)c3c(n2)-c2cc([N+](=O)[O-])ccc2CC3)nc2ccccc21,1,33.03
COc1cccc(-c2cc(-c3ccc(Cl)cc3)c(C#N)c(=N)[nH]2)c1,1,23.14
CNC1CCc2cc(OC)ccc2C1N(C)CCCc1ccccc1,1,27.83
Cn1cc(Cl)c(C(=O)NNC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)n1,1,27.42
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1ccccc1-c1ccccc1,1,24.19
CC1(C)CCc2c(sc(NC(=O)c3ccc[nH]c3=Nc3cnccn3)c2C(N)=O)C1,1,28.4
C=C1CCCC2(C)CCc3c(ccc4[nH]c(=NCc5cn(-c6ccccc6)nn5)sc34)CC12,1,41.01
CC(C)(C)Cc1ccc(C#N)cc1F,1,24.86
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cccc(F)c3)cc2)CC1,1,26.74
O=c1[nH]oc(=O)n1CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,1,30.44
CCn1cc(C#CCN2C(=O)N(Cc3ccc4c(c3)OCOC4)OCC2Cc2ccccc2)c2cc(C(=O)N(C)C)ncc21,1,46.23
CCCCN=C(c1ccc(Cl)c(Cl)c1)c1c(O)csc1O,1,30.83
O=c1nc(N2CCCNCC2)ccn1Cc1nnn(-c2ccc(C(F)(F)F)cc2F)n1,1,37.44
COc1ncc(-c2ccc3ncc(-c4cnn(C)c4)nc3c2)cc1NS(C)(=O)=O,1,25.89
ON=Cc1ccsc1-c1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,1,28.59
O=[N+]([O-])c1cc(Cl)cc2cccnc12,1,19.71
COc1ccc(CNC(=NO)c2cccnc2OCc2cscn2)cc1,1,25.64
CCOC(=O)Cc1cccc(NC(=O)C2OC(CO)C(O)C(O)C2O)c1,1,28.58
CCC(CCc1ccccc1)NC(=O)c1cc(=O)c2cccc(CN)c2o1,1,35.57
C[n+]1ccccc1C1OC(CO)C(O)C(O)C1O,1,21.83
CCOc1ccc(-n2nc3c(N4CCCC(C(=O)Nc5c(C)cccc5C)C4)nnc(C)c3c2C)cc1,1,24.72
Cc1ccc(C(=O)N=c2cc[nH]cc2)cc1-c1ccc(C(N)=NO)cc1,1,25.56
Cc1ccc(-c2csc3ncn(Cc4ccc(F)cc4)c(=O)c23)cc1,1,22.06
O=C(NC(Cc1cccnc1)C(=O)c1ccccc1)c1ccc(F)cc1,1,30.06
OCCCN=c1[nH]nc(-c2ccccc2)o1,1,21.59
O=Cc1cn(-c2cccc3ccccc23)cc1-c1nc2ccccc2o1,1,33.59
O=C(O)COc1ccc(N(Cc2ccc(Oc3ccccc3)cc2)S(=O)(=O)c2ccc(Cc3cccs3)cc2)cc1,1,37.85
O=c1c2ccccc2[nH]c2ncc(CCCCO)cc12,1,28.34
C=C(C)c1ccc(Oc2cccc3[nH]c(=O)[nH]c23)c(C)c1,1,29.64
C[n+]1cccc2c(-c3ccc(C=NNC4=NCCN4)cc3)cccc21,1,26.73
O=[N+]([O-])OC=CCCNC1OC(CO)C(O)C(O)C1O,1,32.41
O=C(c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)N1CCN(c2cccc(Cl)c2)CC1,1,22.02
CCN1CCN(CCCNCc2ccc(Cl)c(Cl)c2)CC1,1,21.92
CN(Cc1cnn(-c2ccccc2)c1)Cc1c[nH]nc1-c1ccc(-n2ccnc2)cc1,1,28.42
CN(O)C=CC(=O)c1cccc([N+](=O)[O-])c1,1,21.88
C=Cc1ccc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2)cc1Cl,1,29.79
Cc1ccc2c(c1)C1CC3CCCCC4CC(CCN4C3)N1CC2,1,36.19
COc1cc(NCCCC(NC(=O)Cc2ccsc2)C(=O)NC(C=O)CCCN=C(N)N)c2ncccc2c1,1,40.82
CCOC(=O)C12CC1C(=CC(=O)O)c1ccccc12,1,33.19
COc1ccc(CN(C)CC(=O)NCc2cc(C)c(OC)c(C)c2)cc1,1,28.84
COc1ccc(-c2c(-c3cccnc3)[nH]cc(Cl)c2=O)cc1,1,27.91
CCCCC(=O)NC1CCN(CC(C)=Cc2ccccc2)CC1,1,25.82
COc1ccc(C2=NN(N=Nc3ccc(Cl)cc3)C(=O)C(C#N)C2c2ccsc2)cc1,1,37.62
Cc1[nH]c(=Nc2nc(=O)c3c([nH]2)CCC3)sc1COCc1ccco1,1,39.32
Cc1cc(C)c(-c2[nH]c(C3(C)COC3)nc2C)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,1,21.72
COc1nc(=NC2C(O)C(O)C(CO)C(O)C2F)nc(OC)[nH]1,1,24.6
Cn1nnnc1SCCSc1nnc2ccccc2n1,1,30.23
O=C1OC(=O)c2cc(S(=O)(=O)Nc3ccccc3)cc3cccc1c23,1,25.8
O=C1OCc2cc(-c3cc(-c4cccs4)no3)ccc21,1,25.65
Cc1ccccc1C,1,15.76
O=C(NCc1ccncc1)c1cccc(S(=O)(=O)Nc2ccc(-c3ccc(N4CCCC4)nn3)cc2)c1,1,28.06
CC(C)CCn1c(C(=O)NCc2ccc(N)cc2)cc2ccccc21,1,27.49
COc1ccc(CN(CC(=O)NCCCC(=O)NC2CC3CCC2C3)c2ccc(Cl)c(Cl)c2)cc1,1,40.5
CCCNC(C=S)NCCCCC1CCCc2cc(OC)ccc2C1,1,37.04
Cc1nc(-c2ccccc2C#N)sc1-c1nc(N2CCNCC2)c2ccccc2n1,1,35.06
O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)c1ccc(Cl)c(Cl)c1,1,23.89
CC1C=C(C(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)CN1C1CCC1,1,34.89
Fc1cccc(N2CCC3(CC=C(c4ccccc4)OO3)C2)c1,1,31.99
C=C(C)C1CCC(C)(O)c2cc(C(C)(C)C(=O)OCC)oc21,1,41.3
O=C(CC1C=CC(CN(Cc2ccccc2)Cc2cccnc2)C(CO)O1)NCCc1ccc2c(c1)OCO2,1,41.42
CC(C)N1CCC(n2cnc3ccc(-c4cccc(Cl)c4)cc32)CC1,1,28.85
C(=Nn1cnnc1)c1ccc(OCc2ccccc2)cc1,1,16.77
Cc1c(C(=O)N2CCCCC2)nc(-c2ccccc2)n1-c1ccc(F)cc1,1,24.62
O=C1CSC2(C(=O)Nc3ccccc32)N1c1ccccc1,1,18.25
CC1=CC(O)C(O)C(C)O1,1,21.68
c1cc(-c2cncs2)nc(=Nc2ccc3cc(CN4CCCC4)cnc3c2)[nH]1,1,27.79
COc1ccc(C(=O)OCCCNCc2cc3ccccc3nc2Cl)cc1OC,1,33.49
